ServicerIdentifier,NoteDate,PropertyValuationEffectiveDate,NoteAmount,CurrentBalance,CurrentInterestRatePercent,ScheduledFirstPaymentDate,LoanMaturityDate,LastPaidInstallmentDueDate,PropertyValuationAmount,LtvRatioPercentCurrent,CreditScoreValueRecent,TimesDq,Dti,CeilingRatePercent,FloorRatePercent,MarginRatePercent,Vintage,TypeProd,StateCode,Cbsa,NoteRatePercent,Age,MonthsUntilRateReset,IsCurrentlyIo,LastPaymentReceivedDate,NextPayDate,MonthsDq,LtvRatioPercent,IsArm,CurrentLtvRange,PaymentType,DelinquencyCategory
Nationstar Mortgage,3/1/2007,3/1/2007,248000,299750.98,3.875,3/1/2007,5/1/2037,10/1/2019,256489.8128,96.69,640,99,42,13.7,7.7,5.4,2007,ARM,NJ,35620,3.375,151,6,FALSE,12/1/2018,11/1/2019,8,80,TRUE,90.00 - 99.99,ReDefault,In Foreclosure
Nationstar Mortgage,3/1/2007,3/1/2007,459000,483970.81,3,3/1/2007,3/1/2057,10/1/2019,483667.0179,94.9,604,0,42,0,0,3,2007,Fixed,GA,12060,2.5,151,0,FALSE,7/1/2019,11/1/2019,1,90,FALSE,90.00 - 99.99,ReDefault,30 Days
Nationstar Mortgage,3/1/2007,3/1/2007,170000,137270.54,4.125,3/1/2007,5/1/2037,10/1/2019,210526.3158,80.75,614,99,42,0,0,3,2007,Fixed,CT,25540,3.625,151,0,FALSE,6/1/2019,11/1/2019,2,100,FALSE,80.00 - 89.99,ReDefault,60 Days
Nationstar Mortgage,3/1/2007,3/1/2007,228000,280122.28,3.625,3/1/2007,4/1/2057,10/1/2019,231966.6294,98.29,651,99,42,0,0,3,2007,Fixed,MA,14460,3.125,151,0,FALSE,6/1/2017,11/1/2019,26,80,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Nationstar Mortgage,3/1/2007,3/1/2007,372000,188089.09,5.125,3/1/2007,4/1/2037,10/1/2019,919653.8937,40.45,606,99,42,13.15,7.15,5.4,2007,ARM,CA,31080,4.625,151,6,FALSE,7/1/2019,11/1/2019,1,80,TRUE,0.01 - 59.99,ReDefault,30 Days
Nationstar Mortgage,3/1/2007,3/1/2007,147200,130851.56,3,3/1/2007,12/1/2056,10/1/2019,207003.2344,71.11,603,99,42,15.9,9.9,5.4,2007,ARM,NC,24660,2.5,151,6,FALSE,3/1/2019,11/1/2019,5,80,TRUE,70.00 - 79.99,ReDefault,In Foreclosure
Nationstar Mortgage,3/1/2007,3/1/2007,346760,385000.5,3.625,3/1/2007,3/1/2057,10/1/2019,390407.5659,88.82,661,0,42,12.7,6.7,5.4,2007,ARM,CA,40140,3.125,151,6,FALSE,7/1/2019,11/1/2019,1,80,TRUE,80.00 - 89.99,ReDefault,30 Days
Nationstar Mortgage,3/1/2007,3/1/2007,74800,55132.61,2,3/1/2007,4/1/2037,10/1/2019,119393.4557,62.65,550,0,42,0,0,3,2007,Fixed,MO,41180,1.5,151,0,FALSE,9/1/2019,11/1/2019,0,85,FALSE,60.00 - 69.99,ReDefault,Bankruptcy
Nationstar Mortgage,3/1/2007,3/1/2007,195000,86568.3,3.375,3/1/2007,4/1/2037,10/1/2019,687345.7878,28.37,557,99,42,14.8,8.8,5.4,2007,ARM,FL,33100,2.875,151,6,FALSE,5/1/2017,11/1/2019,27,63.9,TRUE,0.01 - 59.99,ReDefault,In Foreclosure
Nationstar Mortgage,3/1/2007,3/1/2007,112000,76846.81,3.625,3/1/2007,4/1/2057,10/1/2019,215633.4232,51.94,572,99,42,14.25,8.25,5.4,2007,ARM,MI,15620,3.125,151,6,FALSE,5/1/2017,11/1/2019,27,75.7,TRUE,0.01 - 59.99,ReDefault,REO
Nationstar Mortgage,3/1/2007,3/1/2007,130500,132880.44,3,3/1/2007,1/1/2057,10/1/2019,142405.0633,91.64,563,0,42,15.2,9.2,5.9,2007,ARM,KY,17140,2.5,151,6,FALSE,7/1/2019,11/1/2019,1,90,TRUE,90.00 - 99.99,ReDefault,30 Days
Nationstar Mortgage,3/1/2007,3/1/2007,306000,359467.61,3,3/1/2007,12/1/2056,10/1/2019,320788.3426,95.39,636,0,42,13.9,7.9,5.9,2007,ARM,WA,42660,2.5,151,6,FALSE,7/1/2019,11/1/2019,1,81.2,TRUE,90.00 - 99.99,ReDefault,30 Days
Nationstar Mortgage,3/1/2007,3/1/2007,220720,272792.17,3,3/1/2007,12/1/2056,10/1/2019,223242.6419,98.87,622,99,42,13.55,7.55,5.4,2007,ARM,WA,42660,2.5,151,6,FALSE,10/1/2018,11/1/2019,10,80,TRUE,90.00 - 99.99,ReDefault,Bankruptcy
Wells Fargo,7/14/2004,8/1/2004,892500,1061393.59,4.265,8/1/2004,9/1/2034,10/1/2019,1300000,83.25,738,99,34,10.241,2.116,2.116,2004,ARM,CA,42100,3.881,182,11,FALSE,12/1/2018,11/1/2019,9,70,TRUE,80.00 - 89.99,ReDefault,Bankruptcy
Wells Fargo,3/31/2004,4/1/2004,385000,332635.92,2,4/1/2004,4/1/2034,10/1/2019,485000,68.6,665,99,34,0,0,3,2004,ARM,CT,14860,1.241,186,0,FALSE,10/1/2018,11/1/2019,9,79.4,TRUE,60.00 - 69.99,ReDefault,In Foreclosure
Wells Fargo,5/14/2004,6/1/2004,997500,686855.41,5,6/1/2004,6/1/2034,10/1/2019,1440000,48.2,662,99,34,9.5,2.25,2.25,2004,ARM,MA,14460,4.625,184,9,FALSE,2/1/2019,11/1/2019,6,70,TRUE,0.01 - 59.99,ReDefault,90+ Days
Wells Fargo,6/9/2004,6/1/2004,345400,330749.92,4.25,6/1/2004,6/1/2034,10/1/2019,450000,76.61,707,99,34,10.5,2.25,2.25,2004,ARM,CA,40900,3.875,184,9,FALSE,2/1/2019,11/1/2019,6,80,TRUE,70.00 - 79.99,ReDefault,In Foreclosure
Nationstar Mortgage,6/1/2006,6/1/2006,144000,122880.23,4.625,6/1/2006,12/1/2036,10/1/2019,210927.2008,68.27,723,99,42,0,0,3,2006,Fixed,PA,35620,4.375,160,0,FALSE,6/1/2019,11/1/2019,3,80,FALSE,60.00 - 69.99,ReDefault,90+ Days
Nationstar Mortgage,12/22/2006,1/1/2007,862500,833006.73,4,1/1/2007,4/1/2047,10/1/2019,1190640.53,72.44,687,99,42,12.875,2.25,2.25,2007,ARM,CA,39820,3.625,153,4,FALSE,12/1/2018,11/1/2019,9,75,TRUE,70.00 - 79.99,ReDefault,Bankruptcy
Nationstar Mortgage,2/12/2007,3/1/2007,669000,508175.77,4.125,3/1/2007,4/1/2047,10/1/2019,1131979.695,59.1,654,99,42,11.625,2.25,2.25,2007,ARM,MD,12580,3.875,151,6,FALSE,6/1/2019,11/1/2019,3,77.8,TRUE,0.01 - 59.99,ReDefault,90+ Days
Nationstar Mortgage,11/17/2006,12/1/2006,750000,650351.76,4.625,12/1/2006,2/1/2047,10/1/2019,1083815.029,69.2,743,99,42,10.5,2.25,2.25,2006,ARM,CA,31080,4.375,154,3,FALSE,6/1/2019,11/1/2019,3,79.8,TRUE,60.00 - 69.99,ReDefault,90+ Days
Wells Fargo,5/17/2004,6/1/2004,392000,346115.57,5,6/1/2004,7/1/2034,10/1/2019,490000,70.64,690,0,34,10.625,2.25,2.25,2004,ARM,CA,37100,4.625,184,9,FALSE,7/1/2019,11/1/2019,2,80,TRUE,70.00 - 79.99,ReDefault,60 Days
Wells Fargo,7/2/2004,8/1/2004,132000,89497.54,4.5,8/1/2004,8/1/2034,10/1/2019,165000,54.24,709,0,34,11.5,2.25,2.25,2004,ARM,IL,16980,3.991,182,11,FALSE,8/1/2019,11/1/2019,1,80,TRUE,0.01 - 59.99,ReDefault,30 Days
Wells Fargo,2/23/2004,3/1/2004,567000,352478.02,5.25,3/1/2004,3/1/2034,10/1/2019,800000,44.08,719,99,34,9,2.25,2.25,2004,ARM,CA,31080,4.866,187,6,FALSE,7/1/2019,11/1/2019,2,70.9,TRUE,0.01 - 59.99,ReDefault,60 Days
Wells Fargo,6/30/2004,7/1/2004,257000,277915.28,2,7/1/2004,7/1/2034,10/1/2019,351000,79.16,709,0,34,0,0,3,2004,ARM,CT,14860,1.491,183,0,FALSE,7/1/2019,11/1/2019,2,73.2,TRUE,70.00 - 79.99,ReDefault,60 Days
Nationstar Mortgage,12/20/2006,1/1/2007,500000,452057.84,3,1/1/2007,2/1/2057,10/1/2019,884799.1506,56.51,683,99,42,12.5,2.25,2.25,2007,ARM,IL,16980,2.625,153,4,FALSE,9/1/2017,11/1/2019,24,62.5,TRUE,0.01 - 59.99,ReDefault,In Foreclosure
Nationstar Mortgage,7/1/2006,7/1/2006,640000,780731.91,3.25,7/1/2006,11/1/2056,10/1/2019,770434.5733,83.07,748,0,42,11.25,2.25,2.25,2006,ARM,MA,14460,3,159,10,FALSE,8/1/2019,11/1/2019,1,68.1,TRUE,80.00 - 89.99,ReDefault,30 Days
Nationstar Mortgage,1/31/2007,3/1/2007,545400,534341.45,4.375,3/1/2007,8/1/2058,10/1/2019,695840.7757,78.38,763,0,42,11.5,2.25,2.25,2007,ARM,CA,40140,4.125,151,6,FALSE,8/1/2019,11/1/2019,1,80,TRUE,70.00 - 79.99,ReDefault,30 Days
Nationstar Mortgage,3/1/2006,3/1/2006,504000,576105.11,3.125,3/1/2006,8/1/2057,10/1/2019,629921.2598,80.01,652,99,42,11,2.25,2.25,2006,ARM,CA,31080,2.875,163,6,FALSE,7/1/2019,11/1/2019,2,70,TRUE,80.00 - 89.99,ReDefault,60 Days
Nationstar Mortgage,8/1/2006,8/1/2006,481600,395298.22,4.875,8/1/2006,9/1/2058,10/1/2019,733475.4797,65.66,691,0,42,0,0,3,2006,Fixed,CA,31080,4.625,158,0,FALSE,7/1/2019,11/1/2019,2,80,FALSE,60.00 - 69.99,ReDefault,60 Days
Nationstar Mortgage,5/1/2006,5/1/2006,620000,677451.05,5.125,5/1/2006,5/1/2036,10/1/2019,709300.9953,87.41,753,99,42,11.125,2.25,2.25,2006,ARM,WA,42660,4.875,161,8,FALSE,12/1/2018,11/1/2019,9,80,TRUE,80.00 - 89.99,ReDefault,In Foreclosure
Wells Fargo,7/9/2004,8/1/2004,86272,59198.25,4.5,8/1/2004,8/1/2034,10/1/2019,108000,54.89,732,99,34,11.25,2.25,2.25,2004,ARM,TX,19100,3.991,182,11,FALSE,1/1/2019,11/1/2019,8,80,TRUE,0.01 - 59.99,ReDefault,90+ Days
Nationstar Mortgage,7/1/2006,7/1/2006,488000,546298.45,3,7/1/2006,8/1/2049,10/1/2019,544886.1099,89.56,660,99,42,11.5,2.25,2.25,2006,ARM,CA,40900,2.75,159,10,FALSE,6/1/2019,11/1/2019,3,80,TRUE,80.00 - 89.99,ReDefault,90+ Days
Nationstar Mortgage,1/18/2007,2/1/2007,860000,1051665.02,4.625,2/1/2007,10/1/2058,10/1/2019,879075.9481,97.83,701,99,42,10.5,2.25,2.25,2007,ARM,NJ,35620,4.375,152,5,FALSE,7/1/2019,11/1/2019,2,80,TRUE,90.00 - 99.99,ReDefault,60 Days
Nationstar Mortgage,12/12/2006,1/1/2007,744000,767411.72,3.875,1/1/2007,2/1/2047,10/1/2019,901599.6122,82.52,734,0,42,11.25,2.25,2.25,2007,ARM,CA,31080,3.625,153,4,FALSE,7/1/2019,11/1/2019,2,80,TRUE,80.00 - 89.99,ReDefault,Bankruptcy
Wells Fargo,6/28/2004,7/1/2004,888750,627078.03,5,7/1/2004,9/1/2034,10/1/2019,1178000,53.34,709,99,34,10,2.25,2.25,2004,ARM,CT,14860,4.616,183,10,FALSE,7/1/2019,11/1/2019,2,75.6,TRUE,0.01 - 59.99,ReDefault,60 Days
Nationstar Mortgage,1/25/2007,2/1/2007,900000,1085169.87,3.875,2/1/2007,4/1/2047,10/1/2019,933029.2349,96.46,678,99,42,11.125,2.25,2.25,2007,ARM,FL,33100,3.625,152,5,FALSE,8/1/2017,11/1/2019,25,80,TRUE,90.00 - 99.99,ReDefault,In Foreclosure
Nationstar Mortgage,8/1/2006,8/1/2006,456000,332596.44,4.5,8/1/2006,8/1/2036,10/1/2019,781491.0026,58.35,783,99,42,12.5,2.25,2.25,2006,ARM,CA,41860,4.125,158,11,FALSE,8/1/2019,11/1/2019,1,80,TRUE,0.01 - 59.99,ReDefault,30 Days
Carrington Mortgage Services,9/29/2004,10/1/2004,125800,115647.05,2,10/1/2004,12/1/2041,10/1/2019,684067.4279,18.39,536,99,42,0,0,3,2004,Fixed,OH,10420,2,180,0,FALSE,1/1/2019,11/1/2019,8,20,FALSE,0.01 - 59.99,ReDefault,90+ Days
Carrington Mortgage Services,9/17/2004,10/1/2004,679000,519651.74,4,10/1/2004,4/1/2048,10/1/2019,921302.578,73.7,488,99,42,10.375,3,3,2004,ARM,NJ,37980,4,180,1,FALSE,11/1/2018,11/1/2019,10,96.3,TRUE,70.00 - 79.99,ReDefault,In Foreclosure
Carrington Mortgage Services,5/25/2007,12/1/2009,65000,59289.74,3.75,12/1/2009,5/1/2057,10/1/2019,95391.84033,68.14,553,99,42,0,0,3,2009,Fixed,PA,21500,3.75,118,0,FALSE,10/1/2017,11/1/2019,23,74.7,FALSE,60.00 - 69.99,ReDefault,Bankruptcy
Carrington Mortgage Services,8/1/1997,8/1/2013,50000,23791.79,4.625,8/1/2013,12/1/2026,10/1/2019,195312.5,25.6,541,0,42,4.375,2,2,2013,ARM,RI,39300,4.625,74,11,FALSE,7/1/2019,11/1/2019,1,53.8,TRUE,0.01 - 59.99,ReDefault,30 Days
Carrington Mortgage Services,11/17/2003,6/1/2014,187000,246169.74,4.5,6/1/2014,8/1/2058,10/1/2019,182350.0731,102.55,523,99,42,4.625,2,2,2014,ARM,MA,39300,4.5,64,9,FALSE,9/1/2018,11/1/2019,12,77.9,TRUE,100.00 - 109.99,ReDefault,In Foreclosure
Carrington Mortgage Services,7/17/2008,12/1/2011,223200,207967.89,4.25,12/1/2011,4/1/2030,10/1/2019,382650.4372,58.33,521,99,42,4,2,2,2011,ARM,MA,14460,4.25,94,3,FALSE,3/1/2018,11/1/2019,18,62.6,TRUE,0.01 - 59.99,ReDefault,In Foreclosure
Carrington Mortgage Services,9/30/2006,10/1/2014,105000,181197.07,4.75,10/1/2014,3/1/2059,10/1/2019,165328.2948,63.51,538,99,42,0,0,3,2014,Fixed,MA,49340,4.75,60,0,FALSE,7/1/2019,11/1/2019,1,36.8,FALSE,60.00 - 69.99,ReDefault,30 Days
Carrington Mortgage Services,5/21/2004,11/1/2012,140000,101061.18,4.99,11/1/2012,9/1/2049,10/1/2019,310283.6879,45.12,512,99,42,0,0,3,2012,Fixed,OH,45780,4.99,83,0,FALSE,6/1/2019,11/1/2019,2,62.5,FALSE,0.01 - 59.99,ReDefault,60 Days
Carrington Mortgage Services,11/7/2008,12/1/2008,260000,274868.18,3.25,12/1/2008,6/1/2040,10/1/2019,307437.6256,84.57,605,99,42,0,0,3,2008,Fixed,NY,35620,3.25,130,0,FALSE,7/1/2018,11/1/2019,14,80,FALSE,80.00 - 89.99,ReDefault,In Foreclosure
Carrington Mortgage Services,9/5/2003,10/1/2003,313000,410485.29,4,10/1/2003,2/1/2058,10/1/2019,350975.5551,89.18,550,99,42,0,0,3,2003,Fixed,NY,35620,4,192,0,FALSE,1/1/2019,11/1/2019,8,68,FALSE,80.00 - 89.99,ReDefault,In Foreclosure
Carrington Mortgage Services,6/7/2006,7/1/2006,250000,390538.37,4,7/1/2006,10/1/2058,10/1/2019,320061.4518,78.11,617,99,42,0,0,3,2006,Fixed,NY,35620,4,159,0,FALSE,8/1/2019,11/1/2019,1,50,FALSE,70.00 - 79.99,ReDefault,30 Days
Carrington Mortgage Services,7/16/2007,8/1/2007,344000,428704.5,4.375,8/1/2007,7/1/2054,10/1/2019,361306.5854,95.21,549,99,42,0,0,3,2007,Fixed,NY,35620,4.375,146,0,FALSE,7/1/2018,11/1/2019,14,76.4,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Carrington Mortgage Services,7/5/2007,8/1/2007,310050,394443.22,4.125,8/1/2007,9/1/2057,10/1/2019,326265.3899,95.03,620,99,42,0,0,3,2007,Fixed,NY,35620,4.125,146,0,FALSE,12/1/2018,11/1/2019,9,74.7,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Carrington Mortgage Services,5/4/2005,6/1/2005,308000,499512.62,3.375,6/1/2005,5/1/2057,10/1/2019,271293.9311,113.53,550,99,42,0,0,3,2005,Fixed,NY,35620,3.375,172,0,FALSE,6/1/2017,11/1/2019,27,70,FALSE,110.00 - 119.99,ReDefault,In Foreclosure
Carrington Mortgage Services,4/28/2008,5/1/2008,417000,474194.9,4,5/1/2008,5/1/2058,10/1/2019,465973.8518,89.49,550,99,42,0,0,3,2008,Fixed,NY,35620,4,137,0,FALSE,7/1/2018,11/1/2019,14,78.7,FALSE,80.00 - 89.99,ReDefault,In Foreclosure
Carrington Mortgage Services,1/25/2008,2/1/2008,417000,388100.83,4,2/1/2008,10/1/2047,10/1/2019,575172.4138,72.5,623,0,42,0,0,3,2008,Fixed,NY,35620,4,140,0,FALSE,7/1/2019,11/1/2019,2,77.9,FALSE,70.00 - 79.99,ReDefault,60 Days
Carrington Mortgage Services,6/18/2007,7/1/2007,392000,337671.63,4,7/1/2007,12/1/2058,10/1/2019,568857.9306,68.91,550,99,42,11.125,2.25,2.25,2007,ARM,NY,35620,4,147,10,FALSE,8/1/2019,11/1/2019,1,80,TRUE,60.00 - 69.99,ReDefault,30 Days
Carrington Mortgage Services,11/29/2007,12/1/2007,317000,322535.39,4.5,12/1/2007,9/1/2058,10/1/2019,422723.0297,74.99,570,0,42,11.25,2.25,2.25,2007,ARM,NY,35620,4.5,142,3,FALSE,7/1/2019,11/1/2019,2,73.7,TRUE,70.00 - 79.99,ReDefault,60 Days
Carrington Mortgage Services,6/15/2007,7/1/2007,473800,574276.34,3.625,7/1/2007,7/1/2037,10/1/2019,489260.6361,96.84,550,99,42,0,0,3,2007,Fixed,NY,35620,3.625,147,0,FALSE,2/1/2019,11/1/2019,7,79.9,FALSE,90.00 - 99.99,ReDefault,90+ Days
Carrington Mortgage Services,10/9/2007,11/1/2007,396000,527450.88,4.25,11/1/2007,10/1/2058,10/1/2019,382645.6662,103.49,540,99,42,0,0,3,2007,Fixed,NY,35620,4.25,143,0,FALSE,4/1/2019,11/1/2019,5,77.7,FALSE,100.00 - 109.99,ReDefault,90+ Days
Carrington Mortgage Services,3/30/2006,4/1/2006,495000,598789.49,3.5,4/1/2006,4/1/2053,10/1/2019,545574.7823,90.73,550,0,42,0,0,3,2006,Fixed,NY,35620,3.5,162,0,FALSE,7/1/2019,11/1/2019,2,75,FALSE,90.00 - 99.99,ReDefault,60 Days
Carrington Mortgage Services,9/14/2009,10/1/2009,300000,352128.07,4,10/1/2009,7/1/2057,10/1/2019,340792.9115,88.03,519,99,42,0,0,3,2009,Fixed,NY,35620,4,120,0,FALSE,8/1/2019,11/1/2019,1,75,FALSE,80.00 - 89.99,ReDefault,30 Days
Carrington Mortgage Services,11/4/2005,12/1/2005,359650,383217.88,4,12/1/2005,12/1/2035,10/1/2019,454907.6651,79.06,628,99,42,0,0,3,2005,Fixed,NY,35620,4,166,0,FALSE,6/1/2019,11/1/2019,3,74.2,FALSE,70.00 - 79.99,ReDefault,90+ Days
Carrington Mortgage Services,11/18/2005,12/1/2005,309000,377838.52,2,12/1/2005,3/1/2057,10/1/2019,319083.0235,96.84,550,0,42,0,0,3,2005,Fixed,NY,35620,2,166,0,FALSE,7/1/2019,11/1/2019,2,79.2,FALSE,90.00 - 99.99,ReDefault,60 Days
Carrington Mortgage Services,1/12/2006,2/1/2006,468000,480116.24,6.125,2/1/2006,2/1/2036,10/1/2019,594738.8486,78.69,550,0,42,0,0,3,2006,Fixed,NY,35620,6.125,164,0,FALSE,8/1/2019,11/1/2019,1,76.7,FALSE,70.00 - 79.99,ReDefault,30 Days
Carrington Mortgage Services,12/27/2005,1/1/2006,139900,135997.09,4,1/1/2006,1/1/2036,10/1/2019,216095.1498,64.74,584,99,42,0,0,3,2006,Fixed,FL,19660,4,165,0,FALSE,1/1/2019,11/1/2019,8,66.6,FALSE,60.00 - 69.99,ReDefault,In Foreclosure
Carrington Mortgage Services,10/18/2006,11/1/2006,112000,132651.27,4.875,11/1/2006,11/1/2036,10/1/2019,118205.8047,94.75,550,99,42,0,0,3,2006,Fixed,KY,31140,4.875,155,0,FALSE,7/1/2019,11/1/2019,2,80,FALSE,90.00 - 99.99,ReDefault,60 Days
Carrington Mortgage Services,11/6/2006,12/1/2006,385000,379057.63,4,12/1/2006,12/1/2036,10/1/2019,543094.9358,70.89,623,99,42,0,0,3,2006,Fixed,CA,41860,4,154,0,FALSE,4/1/2019,11/1/2019,5,72,FALSE,70.00 - 79.99,ReDefault,In Foreclosure
Carrington Mortgage Services,8/3/2001,9/1/2001,101400,88571.78,3.5,9/1/2001,4/1/2057,10/1/2019,129419.2725,78.35,546,0,42,0,0,3,2003,Fixed,SC,43900,3.5,217,0,FALSE,8/1/2019,11/1/2019,1,89.7,FALSE,70.00 - 79.99,ReDefault,30 Days
Carrington Mortgage Services,8/29/2002,9/1/2002,121900,127443.15,4.25,9/1/2002,6/1/2041,10/1/2019,141497.3883,86.15,612,99,42,0,0,3,2003,Fixed,OH,17460,4.25,205,0,FALSE,4/1/2019,11/1/2019,5,82.4,FALSE,80.00 - 89.99,ReDefault,In Foreclosure
Carrington Mortgage Services,12/7/2006,1/1/2007,369000,422796.95,4.5,1/1/2007,10/1/2052,10/1/2019,436376.5374,84.56,550,0,42,0,0,3,2007,Fixed,MD,12580,4.5,153,0,FALSE,8/1/2019,11/1/2019,1,73.8,FALSE,80.00 - 89.99,ReDefault,30 Days
Carrington Mortgage Services,10/20/2006,11/1/2006,140000,131474.01,5,11/1/2006,11/1/2036,10/1/2019,186343.671,75.13,654,99,42,0,0,3,2006,Fixed,OH,18140,5,155,0,FALSE,4/1/2019,11/1/2019,5,80,FALSE,70.00 - 79.99,ReDefault,90+ Days
Carrington Mortgage Services,8/29/2002,9/1/2002,138600,160528,4.5,9/1/2002,11/1/2058,10/1/2019,132962.3945,104.24,544,99,42,0,0,3,2003,Fixed,MD,12580,4.5,205,0,FALSE,6/1/2019,11/1/2019,3,90,FALSE,100.00 - 109.99,ReDefault,90+ Days
Carrington Mortgage Services,8/26/2006,9/1/2006,411849,398853.18,4,9/1/2006,7/1/2058,10/1/2019,567754.3424,72.54,550,99,42,12.25,2.25,2.25,2006,ARM,NJ,35620,4,157,12,FALSE,4/1/2019,11/1/2019,5,74.9,TRUE,70.00 - 79.99,ReDefault,In Foreclosure
Carrington Mortgage Services,3/17/2006,4/1/2006,345000,343158.06,3.875,4/1/2006,10/1/2058,10/1/2019,452221.7853,76.29,550,99,42,0,0,3,2006,Fixed,NJ,35620,3.875,162,0,FALSE,4/1/2019,11/1/2019,5,76.7,FALSE,70.00 - 79.99,ReDefault,In Foreclosure
Carrington Mortgage Services,6/24/2005,7/1/2005,253600,262380.57,4,7/1/2005,6/1/2058,10/1/2019,306391.2045,82.77,624,99,42,0,0,3,2005,Fixed,OK,36420,4,171,0,FALSE,11/1/2018,11/1/2019,10,80,FALSE,80.00 - 89.99,ReDefault,Bankruptcy
Carrington Mortgage Services,6/7/2007,7/1/2007,171700,189208.21,3.625,7/1/2007,4/1/2057,10/1/2019,208576.2877,82.32,550,99,42,12,2.25,2.25,2007,ARM,NY,28740,3.625,147,10,FALSE,8/1/2019,11/1/2019,1,74.7,TRUE,80.00 - 89.99,ReDefault,30 Days
Carrington Mortgage Services,7/18/2002,8/1/2002,96000,118092.65,4.625,8/1/2002,5/1/2051,10/1/2019,97551.06188,98.41,570,99,42,0,0,3,2003,Fixed,NY,27060,4.625,206,0,FALSE,8/1/2019,11/1/2019,1,80,FALSE,90.00 - 99.99,ReDefault,30 Days
Carrington Mortgage Services,12/19/2003,1/1/2004,69300,88830.71,4,1/1/2004,6/1/2058,10/1/2019,77231.69509,89.73,582,0,42,0,0,3,2004,Fixed,NJ,45940,4,189,0,FALSE,8/1/2019,11/1/2019,1,70,FALSE,80.00 - 89.99,ReDefault,30 Days
Carrington Mortgage Services,10/27/2005,11/1/2005,143200,150120.23,4.875,11/1/2005,11/1/2035,10/1/2019,171599.7603,83.45,550,99,42,0,0,3,2005,Fixed,IN,26900,4.875,167,0,FALSE,4/1/2019,11/1/2019,5,79.6,FALSE,80.00 - 89.99,ReDefault,In Foreclosure
Carrington Mortgage Services,8/18/2008,9/1/2008,174200,202578.77,4.625,9/1/2008,12/1/2058,10/1/2019,189142.2367,92.1,534,99,42,0,0,3,2008,Fixed,OH,15940,4.625,133,0,FALSE,1/1/2019,11/1/2019,8,79.2,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Carrington Mortgage Services,10/12/2006,11/1/2006,354000,437542.07,4.5,11/1/2006,4/1/2052,10/1/2019,414471.3734,85.41,550,99,42,0,0,3,2006,Fixed,PA,37980,4.5,155,0,FALSE,8/1/2019,11/1/2019,1,69.1,FALSE,80.00 - 89.99,ReDefault,30 Days
Carrington Mortgage Services,9/16/2005,10/1/2005,204300,171058.63,4,10/1/2005,7/1/2058,10/1/2019,274781.4391,74.35,671,0,40,0,0,3,2005,Fixed,NJ,37980,4,168,0,FALSE,8/1/2019,11/1/2019,1,88.8,FALSE,70.00 - 79.99,ReDefault,30 Days
Carrington Mortgage Services,3/24/2008,4/1/2008,175200,206082.01,4.25,4/1/2008,4/1/2038,10/1/2019,186184.9097,94.1,580,99,42,0,0,3,2008,Fixed,CT,35300,4.25,138,0,FALSE,7/1/2018,11/1/2019,14,80,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Carrington Mortgage Services,12/31/2009,1/1/2010,344000,427211.77,4,1/1/2010,3/1/2058,10/1/2019,364948.0161,94.26,550,99,42,0,0,3,2010,Fixed,MA,44140,4,117,0,FALSE,3/1/2019,11/1/2019,6,75.9,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Carrington Mortgage Services,10/14/2014,11/1/2014,305000,316608.79,4.625,11/1/2014,1/1/2059,10/1/2019,312916.7949,97.47,588,99,42,0,0,3,2014,Fixed,MD,47900,4.625,59,0,FALSE,7/1/2019,11/1/2019,2,93.9,FALSE,90.00 - 99.99,ReDefault,60 Days
Carrington Mortgage Services,4/2/1999,5/1/1999,100000,40361.11,5.125,5/1/1999,5/1/2029,10/1/2019,445632.7986,22.44,550,0,42,10.875,2.625,2.625,2003,ARM,CA,31080,5.125,245,8,FALSE,8/1/2019,11/1/2019,1,55.6,TRUE,0.01 - 59.99,ReDefault,30 Days
Carrington Mortgage Services,9/1/2006,10/1/2006,207000,91351.2,5.625,10/1/2006,10/1/2046,10/1/2019,521148.0363,39.72,548,0,42,0,0,3,2006,Fixed,IL,16980,5.625,156,0,FALSE,7/1/2019,11/1/2019,2,90,FALSE,0.01 - 59.99,ReDefault,60 Days
Carrington Mortgage Services,2/11/2003,2/1/2003,195664.14,192428.65,4.75,2/1/2003,1/1/2059,10/1/2019,234328.3114,83.5,532,99,42,0,0,3,2003,Fixed,LA,35380,4.75,200,0,FALSE,8/1/2019,11/1/2019,1,84.9,FALSE,80.00 - 89.99,ReDefault,30 Days
Carrington Mortgage Services,3/22/2000,3/1/2000,97083.25,68458.81,4.25,3/1/2000,2/1/2030,10/1/2019,138236.1526,70.23,612,0,42,0,0,3,2003,Fixed,PA,44980,4.25,235,0,FALSE,8/1/2019,11/1/2019,1,99.6,FALSE,70.00 - 79.99,ReDefault,30 Days
